      0.29500000E+02       0.18482226E+01       0.30856591E-01       0.11198199E+01       0.11008280E-02
      0.30000000E+02       0.18336510E+01       0.30614634E-01       0.11346187E+01       0.11156464E-02
      0.30500000E+02       0.18192051E+01       0.30374743E-01       0.11492898E+01       0.11303354E-02
      0.31000000E+02       0.18048840E+01       0.30136899E-01       0.11638342E+01       0.11448962E-02
      0.31500000E+02       0.17906864E+01       0.29901086E-01       0.11782531E+01       0.11593299E-02
      0.32000000E+02       0.17766115E+01       0.29667286E-01       0.11925476E+01       0.11736376E-02
      0.32500000E+02       0.17626580E+01       0.29435482E-01       0.12067187E+01       0.11878205E-02
      0.33000000E+02       0.17488251E+01       0.29205659E-01       0.12207674E+01       0.12018796E-02
      0.33500000E+02       0.17351116E+01       0.28977798E-01       0.12346948E+01       0.12158161E-02
      0.34000000E+02       0.17215165E+01       0.28751885E-01       0.12485019E+01       0.12296309E-02
      0.34500000E+02       0.17080389E+01       0.28527902E-01       0.12621899E+01       0.12433251E-02
      0.35000000E+02       0.16946777E+01       0.28305834E-01       0.12757596E+01       0.12568998E-02
      0.35500000E+02       0.16814319E+01       0.28085664E-01       0.12892121E+01       0.12703561E-02
      0.36000000E+02       0.16683005E+01       0.27867377E-01       0.13025484E+01       0.12836950E-02
      0.36500000E+02       0.16552826E+01       0.27650956E-01       0.13157696E+01       0.12969174E-02
      0.37000000E+02       0.16423771E+01       0.27436386E-01       0.13288765E+01       0.13100245E-02
      0.37500000E+02       0.16295832E+01       0.27223652E-01       0.13418702E+01       0.13230172E-02
      0.38000000E+02       0.16168998E+01       0.27012738E-01       0.13547516E+01       0.13358965E-02
      0.38500000E+02       0.16043260E+01       0.26803629E-01       0.13675217E+01       0.13486634E-02
      0.39000000E+02       0.15918609E+01       0.26596309E-01       0.13801814E+01       0.13613190E-02
      0.39500000E+02       0.15795036E+01       0.26390764E-01       0.13927318E+01       0.13738641E-02
      0.40000000E+02       0.15672531E+01       0.26186979E-01       0.14051737E+01       0.13862997E-02
      0.40500000E+02       0.15551084E+01       0.25984938E-01       0.14175080E+01       0.13986268E-02
      0.41000000E+02       0.15430688E+01       0.25784628E-01       0.14297357E+01       0.14108464E-02
      0.41500000E+02       0.15311333E+01       0.25586034E-01       0.14418578E+01       0.14229594E-02
      0.42000000E+02       0.15193009E+01       0.25389140E-01       0.14538750E+01       0.14349666E-02
      0.42500000E+02       0.15075709E+01       0.25193934E-01       0.14657883E+01       0.14468691E-02
      0.43000000E+02       0.14959423E+01       0.25000400E-01       0.14775986E+01       0.14586678E-02
      0.43500000E+02       0.14844143E+01       0.24808525E-01       0.14893068E+01       0.14703635E-02
      0.44000000E+02       0.14729859E+01       0.24618294E-01       0.15009138E+01       0.14819571E-02
      0.44500000E+02       0.14616565E+01       0.24429695E-01       0.15124204E+01       0.14934497E-02
      0.45000000E+02       0.14504250E+01       0.24242712E-01       0.15238275E+01       0.15048419E-02
      0.45500000E+02       0.14392907E+01       0.24057333E-01       0.15351359E+01       0.15161347E-02
      0.46000000E+02       0.14282527E+01       0.23873543E-01       0.15463464E+01       0.15273291E-02
      0.46500000E+02       0.14173102E+01       0.23691330E-01       0.15574601E+01       0.15384257E-02
      0.47000000E+02       0.14064624E+01       0.23510681E-01       0.15684775E+01       0.15494256E-02
      0.47500000E+02       0.13957084E+01       0.23331581E-01       0.15793997E+01       0.15603295E-02
      0.48000000E+02       0.13850475E+01       0.23154018E-01       0.15902273E+01       0.15711382E-02
      0.48500000E+02       0.13744789E+01       0.22977979E-01       0.16009613E+01       0.15818527E-02
      0.49000000E+02       0.13640017E+01       0.22803450E-01       0.16116024E+01       0.15924737E-02
      0.49500000E+02       0.13536152E+01       0.22630421E-01       0.16221514E+01       0.16030020E-02
      0.50000000E+02       0.13433186E+01       0.22458876E-01       0.16326091E+01       0.16134385E-02
      0.50500000E+02       0.13331111E+01       0.22288805E-01       0.16429763E+01       0.16237839E-02
      0.51000000E+02       0.13229920E+01       0.22120194E-01       0.16532538E+01       0.16340391E-02
      0.51500000E+02       0.13129605E+01       0.21953031E-01       0.16634423E+01       0.16442048E-02
      0.52000000E+02       0.13030158E+01       0.21787305E-01       0.16735426E+01       0.16542819E-02
      0.52500000E+02       0.12931572E+01       0.21623002E-01       0.16835555E+01       0.16642710E-02
      0.53000000E+02       0.12833840E+01       0.21460110E-01       0.16934817E+01       0.16741730E-02
      0.53500000E+02       0.12736954E+01       0.21298619E-01       0.17033220E+01       0.16839886E-02
      0.54000000E+02       0.12640907E+01       0.21138515E-01       0.17130771E+01       0.16937186E-02
      0.54500000E+02       0.12545692E+01       0.20979788E-01       0.17227477E+01       0.17033637E-02
      0.55000000E+02       0.12451301E+01       0.20822425E-01       0.17323345E+01       0.17129247E-02
      0.55500000E+02       0.12357728E+01       0.20666415E-01       0.17418384E+01       0.17224023E-02
      0.56000000E+02       0.12264966E+01       0.20511746E-01       0.17512599E+01       0.17317972E-02
      0.56500000E+02       0.12173007E+01       0.20358408E-01       0.17605998E+01       0.17411102E-02
      0.57000000E+02       0.12081844E+01       0.20206388E-01       0.17698589E+01       0.17503419E-02
      0.57500000E+02       0.11991471E+01       0.20055676E-01       0.17790377E+01       0.17594931E-02
      0.58000000E+02       0.11901881E+01       0.19906260E-01       0.17881371E+01       0.17685645E-02
      0.58500000E+02       0.11813067E+01       0.19758130E-01       0.17971576E+01       0.17775567E-02
      0.59000000E+02       0.11725023E+01       0.19611274E-01       0.18061000E+01       0.17864705E-02
      0.59500000E+02       0.11637742E+01       0.19465682E-01       0.18149649E+01       0.17953066E-02
      0.60000000E+02       0.11551216E+01       0.19321343E-01       0.18237530E+01       0.18040656E-02
      0.60500000E+02       0.11465441E+01       0.19178246E-01       0.18324649E+01       0.18127482E-02
      0.61000000E+02       0.11380409E+01       0.19036381E-01       0.18411014E+01       0.18213550E-02
      0.61500000E+02       0.11296114E+01       0.18895738E-01       0.18496630E+01       0.18298868E-02
      0.62000000E+02       0.11212549E+01       0.18756305E-01       0.18581505E+01       0.18383442E-02
      0.62500000E+02       0.11129708E+01       0.18618073E-01       0.18665644E+01       0.18467278E-02
      0.63000000E+02       0.11047586E+01       0.18481031E-01       0.18749053E+01       0.18550383E-02
      0.63500000E+02       0.10966176E+01       0.18345170E-01       0.18831740E+01       0.18632763E-02
      0.64000000E+02       0.10885471E+01       0.18210479E-01       0.18913710E+01       0.18714425E-02
      0.64500000E+02       0.10805465E+01       0.18076948E-01       0.18994970E+01       0.18795374E-02
      0.65000000E+02       0.10726154E+01       0.17944568E-01       0.19075525E+01       0.18875617E-02
      0.65500000E+02       0.10647529E+01       0.17813328E-01       0.19155382E+01       0.18955161E-02
      0.66000000E+02       0.10569587E+01       0.17683219E-01       0.19234547E+01       0.19034010E-02
      0.66500000E+02       0.10492320E+01       0.17554231E-01       0.19313025E+01       0.19112172E-02
      0.67000000E+02       0.10415723E+01       0.17426355E-01       0.19390823E+01       0.19189653E-02
      0.67500000E+02       0.10339791E+01       0.17299582E-01       0.19467947E+01       0.19266457E-02
      0.68000000E+02       0.10264517E+01       0.17173901E-01       0.19544402E+01       0.19342592E-02
      0.68500000E+02       0.10189895E+01       0.17049303E-01       0.19620194E+01       0.19418062E-02
      0.69000000E+02       0.10115921E+01       0.16925780E-01       0.19695328E+01       0.19492875E-02
      0.69500000E+02       0.10042588E+01       0.16803322E-01       0.19769811E+01       0.19567035E-02
      0.70000000E+02       0.99698916E+00       0.16681920E-01       0.19843649E+01       0.19640548E-02
      0.70500000E+02       0.98978254E+00       0.16561565E-01       0.19916846E+01       0.19713420E-02
      0.71000000E+02       0.98263843E+00       0.16442248E-01       0.19989408E+01       0.19785657E-02
      0.71500000E+02       0.97555628E+00       0.16323960E-01       0.20061340E+01       0.19857264E-02
      0.72000000E+02       0.96853557E+00       0.16206693E-01       0.20132649E+01       0.19928246E-02
      0.72500000E+02       0.96157576E+00       0.16090438E-01       0.20203339E+01       0.19998609E-02
      0.73000000E+02       0.95467632E+00       0.15975185E-01       0.20273417E+01       0.20068359E-02
      0.73500000E+02       0.94783674E+00       0.15860927E-01       0.20342886E+01       0.20137500E-02
      0.74000000E+02       0.94105650E+00       0.15747655E-01       0.20411752E+01       0.20206038E-02
      0.74500000E+02       0.93433508E+00       0.15635361E-01       0.20480022E+01       0.20273979E-02
      0.75000000E+02       0.92767198E+00       0.15524036E-01       0.20547698E+01       0.20341327E-02
      0.75500000E+02       0.92106670E+00       0.15413671E-01       0.20614788E+01       0.20408088E-02
      0.76000000E+02       0.91451873E+00       0.15304260E-01       0.20681296E+01       0.20474266E-02
      0.76500000E+02       0.90802758E+00       0.15195793E-01       0.20747226E+01       0.20539868E-02
      0.77000000E+02       0.90159275E+00       0.15088263E-01       0.20812585E+01       0.20604897E-02
      0.77500000E+02       0.89521377E+00       0.14981661E-01       0.20877376E+01       0.20669360E-02
      0.78000000E+02       0.88889015E+00       0.14875979E-01       0.20941605E+01       0.20733260E-02
      0.78500000E+02       0.88262141E+00       0.14771211E-01       0.21005277E+01       0.20796603E-02
      0.79000000E+02       0.87640707E+00       0.14667347E-01       0.21068396E+01       0.20859393E-02
      0.79500000E+02       0.87024667E+00       0.14564380E-01       0.21130968E+01       0.20921637E-02
      0.80000000E+02       0.86413974E+00       0.14462303E-01       0.21192996E+01       0.20983337E-02
      0.80500000E+02       0.85808582E+00       0.14361108E-01       0.21254486E+01       0.21044499E-02
      0.81000000E+02       0.85208445E+00       0.14260786E-01       0.21315443E+01       0.21105128E-02
      0.81500000E+02       0.84613517E+00       0.14161332E-01       0.21375870E+01       0.21165228E-02
      0.82000000E+02       0.84023753E+00       0.14062737E-01       0.21435772E+01       0.21224804E-02
      0.82500000E+02       0.83439110E+00       0.13964994E-01       0.21495155E+01       0.21283861E-02
      0.83000000E+02       0.82859542E+00       0.13868096E-01       0.21554022E+01       0.21342403E-02
      0.83500000E+02       0.82285005E+00       0.13772035E-01       0.21612379E+01       0.21400434E-02
      0.84000000E+02       0.81715457E+00       0.13676804E-01       0.21670228E+01       0.21457959E-02
      0.84500000E+02       0.81150854E+00       0.13582397E-01       0.21727576E+01       0.21514983E-02
      0.85000000E+02       0.80591153E+00       0.13488806E-01       0.21784425E+01       0.21571509E-02
      0.85500000E+02       0.80036311E+00       0.13396024E-01       0.21840781E+01       0.21627543E-02
      0.86000000E+02       0.79486288E+00       0.13304044E-01       0.21896648E+01       0.21683087E-02
      0.86500000E+02       0.78941040E+00       0.13212859E-01       0.21952029E+01       0.21738148E-02
      0.87000000E+02       0.78400527E+00       0.13122463E-01       0.22006930E+01       0.21792728E-02
      0.87500000E+02       0.77864708E+00       0.13032848E-01       0.22061354E+01       0.21846833E-02
      0.88000000E+02       0.77333543E+00       0.12944009E-01       0.22115305E+01       0.21900466E-02
      0.88500000E+02       0.76806990E+00       0.12855938E-01       0.22168788E+01       0.21953631E-02
      0.89000000E+02       0.76285010E+00       0.12768628E-01       0.22221806E+01       0.22006332E-02
      0.89500000E+02       0.75767563E+00       0.12682074E-01       0.22274364E+01       0.22058574E-02
      0.90000000E+02       0.75254611E+00       0.12596269E-01       0.22326466E+01       0.22110361E-02
      0.90500000E+02       0.74746114E+00       0.12511206E-01       0.22378115E+01       0.22161696E-02
      0.91000000E+02       0.74242033E+00       0.12426878E-01       0.22429315E+01       0.22212583E-02
      0.91500000E+02       0.73742331E+00       0.12343281E-01       0.22480071E+01       0.22263027E-02
      0.92000000E+02       0.73246970E+00       0.12260406E-01       0.22530386E+01       0.22313031E-02
      0.92500000E+02       0.72755911E+00       0.12178249E-01       0.22580264E+01       0.22362599E-02
      0.93000000E+02       0.72269119E+00       0.12096803E-01       0.22629708E+01       0.22411734E-02
      0.93500000E+02       0.71786555E+00       0.12016062E-01       0.22678723E+01       0.22460441E-02
      0.94000000E+02       0.71308183E+00       0.11936019E-01       0.22727313E+01       0.22508724E-02
      0.94500000E+02       0.70833967E+00       0.11856669E-01       0.22775480E+01       0.22556586E-02
      0.95000000E+02       0.70363871E+00       0.11778007E-01       0.22823229E+01       0.22604030E-02
      0.95500000E+02       0.69897859E+00       0.11700025E-01       0.22870563E+01       0.22651061E-02
      0.96000000E+02       0.69435896E+00       0.11622718E-01       0.22917486E+01       0.22697681E-02
      0.96500000E+02       0.68977947E+00       0.11546080E-01       0.22964001E+01       0.22743895E-02
      0.97000000E+02       0.68523976E+00       0.11470106E-01       0.23010112E+01       0.22789706E-02
      0.97500000E+02       0.68073951E+00       0.11394790E-01       0.23055822E+01       0.22835118E-02
      0.98000000E+02       0.67627835E+00       0.11320126E-01       0.23101135E+01       0.22880134E-02
      0.98500000E+02       0.67185596E+00       0.11246108E-01       0.23146055E+01       0.22924757E-02
      0.99000000E+02       0.66747200E+00       0.11172731E-01       0.23190584E+01       0.22968991E-02
      0.99500000E+02       0.66312614E+00       0.11099990E-01       0.23234726E+01       0.23012840E-02
      0.10000000E+03       0.65881804E+00       0.11027879E-01       0.23278485E+01       0.23056306E-02
      0.10050000E+03       0.65454737E+00       0.10956393E-01       0.23321863E+01       0.23099394E-02
      0.10100000E+03       0.65031383E+00       0.10885525E-01       0.23364864E+01       0.23142105E-02
      0.10150000E+03       0.64611707E+00       0.10815272E-01       0.23407492E+01       0.23184445E-02
      0.10200000E+03       0.64195679E+00       0.10745627E-01       0.23449749E+01       0.23226415E-02
      0.10250000E+03       0.63783267E+00       0.10676585E-01       0.23491639E+01       0.23268019E-02
      0.10300000E+03       0.63374439E+00       0.10608142E-01       0.23533165E+01       0.23309261E-02
      0.10350000E+03       0.62969164E+00       0.10540291E-01       0.23574331E+01       0.23350143E-02
      0.10400000E+03       0.62567412E+00       0.10473029E-01       0.23615138E+01       0.23390668E-02
      0.10450000E+03       0.62169152E+00       0.10406349E-01       0.23655590E+01       0.23430840E-02
      0.10500000E+03       0.61774353E+00       0.10340247E-01       0.23695692E+01       0.23470662E-02
      0.10550000E+03       0.61382987E+00       0.10274718E-01       0.23735444E+01       0.23510137E-02
      0.10600000E+03       0.60995022E+00       0.10209756E-01       0.23774851E+01       0.23549268E-02
      0.10650000E+03       0.60610430E+00       0.10145358E-01       0.23813915E+01       0.23588057E-02
      0.10700000E+03       0.60229181E+00       0.10081518E-01       0.23852640E+01       0.23626509E-02
      0.10750000E+03       0.59851246E+00       0.10018231E-01       0.23891028E+01       0.23664625E-02
      0.10800000E+03       0.59476597E+00       0.99554931E-02       0.23929083E+01       0.23702408E-02
      0.10850000E+03       0.59105204E+00       0.98932987E-02       0.23966807E+01       0.23739863E-02
      0.10900000E+03       0.58737041E+00       0.98316434E-02       0.24004202E+01       0.23776991E-02
      0.10950000E+03       0.58372078E+00       0.97705227E-02       0.24041273E+01       0.23813795E-02
      0.11000000E+03       0.58010288E+00       0.97099318E-02       0.24078022E+01       0.23850278E-02
      0.11050000E+03       0.57651644E+00       0.96498662E-02       0.24114450E+01       0.23886443E-02
      0.11100000E+03       0.57296118E+00       0.95903215E-02       0.24150563E+01       0.23922293E-02
      0.11150000E+03       0.56943683E+00       0.95312930E-02       0.24186361E+01       0.23957831E-02
      0.11200000E+03       0.56594312E+00       0.94727763E-02       0.24221848E+01       0.23993058E-02
      0.11250000E+03       0.56247980E+00       0.94147671E-02       0.24257026E+01       0.24027979E-02
      0.11300000E+03       0.55904658E+00       0.93572609E-02       0.24291899E+01       0.24062595E-02
      0.11350000E+03       0.55564322E+00       0.93002534E-02       0.24326468E+01       0.24096909E-02
      0.11400000E+03       0.55226945E+00       0.92437403E-02       0.24360737E+01       0.24130924E-02
      0.11450000E+03       0.54892502E+00       0.91877174E-02       0.24394708E+01       0.24164643E-02
      0.11500000E+03       0.54560967E+00       0.91321804E-02       0.24428383E+01       0.24198068E-02
      0.11550000E+03       0.54232315E+00       0.90771250E-02       0.24461766E+01       0.24231201E-02
      0.11600000E+03       0.53906522E+00       0.90225472E-02       0.24494858E+01       0.24264045E-02
      0.11650000E+03       0.53583561E+00       0.89684429E-02       0.24527663E+01       0.24296603E-02
      0.11700000E+03       0.53263409E+00       0.89148078E-02       0.24560182E+01       0.24328878E-02
      0.11750000E+03       0.52946041E+00       0.88616381E-02       0.24592419E+01       0.24360871E-02
      0.11800000E+03       0.52631434E+00       0.88089296E-02       0.24624375E+01       0.24392585E-02
      0.11850000E+03       0.52319562E+00       0.87566784E-02       0.24656053E+01       0.24424022E-02
      0.11900000E+03       0.52010403E+00       0.87048806E-02       0.24687456E+01       0.24455186E-02
      0.11950000E+03       0.51703933E+00       0.86535322E-02       0.24718585E+01       0.24486077E-02
      0.12000000E+03       0.51400128E+00       0.86026293E-02       0.24749444E+01       0.24516700E-02
      0.12050000E+03       0.51098965E+00       0.85521681E-02       0.24780035E+01       0.24547055E-02
      0.12100000E+03       0.50800422E+00       0.85021448E-02       0.24810359E+01       0.24577146E-02
      0.12150000E+03       0.50504476E+00       0.84525555E-02       0.24840420E+01       0.24606975E-02
      0.12200000E+03       0.50211104E+00       0.84033966E-02       0.24870219E+01       0.24636544E-02
      0.12250000E+03       0.49920283E+00       0.83546643E-02       0.24899759E+01       0.24665854E-02
      0.12300000E+03       0.49631992E+00       0.83063550E-02       0.24929042E+01       0.24694910E-02
      0.12350000E+03       0.49346209E+00       0.82584649E-02       0.24958071E+01       0.24723712E-02
      0.12400000E+03       0.49062912E+00       0.82109905E-02       0.24986847E+01       0.24752263E-02
      0.12450000E+03       0.48782079E+00       0.81639282E-02       0.25015372E+01       0.24780565E-02
      0.12500000E+03       0.48503689E+00       0.81172743E-02       0.25043650E+01       0.24808620E-02
      0.12550000E+03       0.48227721E+00       0.80710254E-02       0.25071681E+01       0.24836431E-02
      0.12600000E+03       0.47954154E+00       0.80251780E-02       0.25099469E+01       0.24863999E-02
      0.12650000E+03       0.47682966E+00       0.79797286E-02       0.25127015E+01       0.24891327E-02
      0.12700000E+03       0.47414137E+00       0.79346737E-02       0.25154321E+01       0.24918417E-02
      0.12750000E+03       0.47147648E+00       0.78900100E-02       0.25181390E+01       0.24945270E-02
      0.12800000E+03       0.46883476E+00       0.78457341E-02       0.25208223E+01       0.24971890E-02
      0.12850000E+03       0.46621603E+00       0.78018425E-02       0.25234823E+01       0.24998277E-02
      0.12900000E+03       0.46362008E+00       0.77583320E-02       0.25261191E+01       0.25024435E-02
      0.12950000E+03       0.46104672E+00       0.77151993E-02       0.25287330E+01       0.25050364E-02
      0.13000000E+03       0.45849574E+00       0.76724412E-02       0.25313242E+01       0.25076068E-02
      0.13050000E+03       0.45596696E+00       0.76300543E-02       0.25338928E+01       0.25101547E-02
      0.13100000E+03       0.45346019E+00       0.75880354E-02       0.25364391E+01       0.25126804E-02
      0.13150000E+03       0.45097522E+00       0.75463815E-02       0.25389632E+01       0.25151841E-02
      0.13200000E+03       0.44851187E+00       0.75050892E-02       0.25414654E+01       0.25176660E-02
      0.13250000E+03       0.44606996E+00       0.74641556E-02       0.25439458E+01       0.25201263E-02
      0.13300000E+03       0.44364929E+00       0.74235775E-02       0.25464046E+01       0.25225651E-02
      0.13350000E+03       0.44124969E+00       0.73833517E-02       0.25488420E+01       0.25249826E-02
      0.13400000E+03       0.43887096E+00       0.73434754E-02       0.25512582E+01       0.25273791E-02
      0.13450000E+03       0.43651294E+00       0.73039453E-02       0.25536534E+01       0.25297547E-02
      0.13500000E+03       0.43417543E+00       0.72647586E-02       0.25560277E+01       0.25321095E-02
      0.13550000E+03       0.43185826E+00       0.72259123E-02       0.25583814E+01       0.25344439E-02
      0.13600000E+03       0.42956125E+00       0.71874034E-02       0.25607146E+01       0.25367579E-02
      0.13650000E+03       0.42728424E+00       0.71492290E-02       0.25630275E+01       0.25390517E-02
      0.13700000E+03       0.42502704E+00       0.71113862E-02       0.25653203E+01       0.25413255E-02
      0.13750000E+03       0.42278948E+00       0.70738722E-02       0.25675931E+01       0.25435795E-02
      0.13800000E+03       0.42057139E+00       0.70366840E-02       0.25698461E+01       0.25458139E-02
      0.13850000E+03       0.41837260E+00       0.69998189E-02       0.25720796E+01       0.25480288E-02
      0.13900000E+03       0.41619295E+00       0.69632741E-02       0.25742936E+01       0.25502243E-02
      0.13950000E+03       0.41403227E+00       0.69270467E-02       0.25764883E+01       0.25524008E-02
      0.14000000E+03       0.41189039E+00       0.68911341E-02       0.25786639E+01       0.25545582E-02
      0.14050000E+03       0.40976715E+00       0.68555336E-02       0.25808206E+01       0.25566969E-02
      0.14100000E+03       0.40766239E+00       0.68202423E-02       0.25829586E+01       0.25588169E-02
      0.14150000E+03       0.40557595E+00       0.67852577E-02       0.25850779E+01       0.25609185E-02
      0.14200000E+03       0.40350766E+00       0.67505771E-02       0.25871788E+01       0.25630017E-02
      0.14250000E+03       0.40145738E+00       0.67161978E-02       0.25892614E+01       0.25650667E-02
      0.14300000E+03       0.39942494E+00       0.66821172E-02       0.25913258E+01       0.25671138E-02
      0.14350000E+03       0.39741019E+00       0.66483328E-02       0.25933723E+01       0.25691430E-02
      0.14400000E+03       0.39541297E+00       0.66148420E-02       0.25954010E+01       0.25711545E-02
      0.14450000E+03       0.39343314E+00       0.65816422E-02       0.25974121E+01       0.25731485E-02
      0.14500000E+03       0.39147054E+00       0.65487309E-02       0.25994056E+01       0.25751252E-02
      0.14550000E+03       0.38952502E+00       0.65161057E-02       0.26013818E+01       0.25770845E-02
      0.14600000E+03       0.38759643E+00       0.64837640E-02       0.26033408E+01       0.25790268E-02
      0.14650000E+03       0.38568463E+00       0.64517033E-02       0.26052827E+01       0.25809522E-02
      0.14700000E+03       0.38378948E+00       0.64199213E-02       0.26072077E+01       0.25828608E-02
      0.14750000E+03       0.38191081E+00       0.63884156E-02       0.26091160E+01       0.25847528E-02
      0.14800000E+03       0.38004850E+00       0.63571836E-02       0.26110077E+01       0.25866282E-02
      0.14850000E+03       0.37820240E+00       0.63262232E-02       0.26128829E+01       0.25884873E-02
      0.14900000E+03       0.37637237E+00       0.62955318E-02       0.26147418E+01       0.25903303E-02
      0.14950000E+03       0.37455827E+00       0.62651072E-02       0.26165845E+01       0.25921571E-02
      0.15000000E+03       0.37275996E+00       0.62349471E-02       0.26184111E+01       0.25939680E-02
      0.15050000E+03       0.37097730E+00       0.62050492E-02       0.26202219E+01       0.25957632E-02
      0.15100000E+03       0.36921016E+00       0.61754111E-02       0.26220169E+01       0.25975427E-02
      0.15150000E+03       0.36745841E+00       0.61460307E-02       0.26237963E+01       0.25993066E-02
